uniprot_id,af_len,af_plddt_mean,af_plddt_sd,af_plddt_frac70,af_plddt_frac90
P06744,558,97.93080645161294,3.065977463781684,0.9982078853046595,0.9838709677419355
P05451,166,90.66277108433738,14.609364245113238,0.8554216867469879,0.7891566265060241
Q6UY14,1074,64.88124767225331,24.41083052377458,0.5567970204841713,0.12290502793296089
P06727,396,80.80585858585862,15.436963069473386,0.7525252525252525,0.4318181818181818
P02771,609,88.91471264367829,13.593977765377245,0.9211822660098522,0.7520525451559934
Q13361,173,64.96265895953756,21.292577688157788,0.4393063583815029,0.1907514450867052
Q14258,630,84.05512698412703,21.497682309179638,0.8269841269841269,0.6698412698412698
P26927,711,85.02658227848099,14.233992553580396,0.8818565400843882,0.49929676511954996
P16035,220,91.11195454545458,9.755836774964623,0.9409090909090909,0.7818181818181819
P14649,208,81.94264423076926,19.466669350564263,0.7451923076923077,0.6634615384615384
P30048,256,84.74363281250002,22.883386434120673,0.76171875,0.74609375
Q6UWN8,80,87.39824999999999,11.161835845303408,0.8875,0.575
P27930,398,83.76675879396986,17.68845196623832,0.8140703517587939,0.5879396984924623
P07288,261,91.8818390804598,15.214126340212372,0.9042145593869731,0.8352490421455939
P12277,381,95.45585301837276,6.6643799978167,0.984251968503937,0.889763779527559
Q16698,335,89.67597014925369,19.156416099838538,0.8597014925373134,0.817910447761194
O00584,256,86.40570312500003,18.6030466121981,0.78125,0.6953125
Q9NQR4,276,97.63869565217388,4.14872493527009,0.9891304347826086,0.9782608695652174
O15211,777,71.40850707850709,27.461357707523398,0.6332046332046332,0.44015444015444016
Q9P2T1,348,96.79988505747131,5.886100956452141,0.9885057471264368,0.9339080459770115
O75312,459,79.4663834422658,16.91734902493948,0.7647058823529411,0.3420479302832244
A6NGN9,336,83.87601190476185,21.88419362287922,0.7946428571428571,0.6904761904761905
Q99538,433,94.08346420323329,12.61127689246485,0.9399538106235565,0.9053117782909931
Q9Y3D3,137,90.6397080291971,13.866926411066567,0.8978102189781022,0.8029197080291971
P20809,199,82.6552763819095,15.112053786538457,0.7788944723618091,0.457286432160804
P09960,611,96.26656301145653,4.102597592832338,0.9967266775777414,0.9443535188216039
P56851,147,90.11285714285714,10.315371925392881,0.9183673469387755,0.6870748299319728
Q96NB3,372,65.59260752688172,19.563083786383515,0.42473118279569894,0.18010752688172044
P05187,535,93.41272897196252,15.310474480380869,0.9009345794392524,0.8934579439252337
Q9NTU7,201,78.88527363184078,21.85292330023426,0.6766169154228856,0.5124378109452736
Q06141,175,88.99542857142856,15.740983004856579,0.8171428571428572,0.7542857142857143
Q96RE7,527,63.061442125237214,25.488534122901548,0.4364326375711575,0.2732447817836812
P22455,802,73.63132169576069,23.86239061335416,0.6708229426433915,0.3690773067331671
Q86SQ7,713,77.95119214586259,22.297611866121994,0.729312762973352,0.42496493688639553
P41439,245,89.61387755102042,16.381351121212028,0.8816326530612245,0.7836734693877551
Q8TF65,315,82.18387301587302,21.245218716997993,0.8063492063492064,0.6222222222222222
P01303,97,75.6523711340206,15.40743459403531,0.6597938144329897,0.29896907216494845
Q7Z3D4,306,63.2655555555555,18.774660867893992,0.3790849673202614,0.09477124183006536
P36952,375,95.16383999999996,7.556443655653542,0.9733333333333334,0.936
Q16653,247,84.7210526315789,13.207307038751445,0.8461538461538461,0.4817813765182186
P51693,650,68.02880000000007,25.98736140937623,0.5507692307692308,0.32461538461538464
Q03252,620,79.01891935483863,24.887909481278975,0.7354838709677419,0.6096774193548387
Q9UMS0,254,78.92192913385823,22.117256948813967,0.6811023622047244,0.6023622047244095
Q9NZT2,677,60.46731166912848,25.8526605777273,0.3500738552437223,0.30132939438700146
P68106,108,94.89314814814809,3.523455439949735,0.9907407407407407,0.9629629629629629
Q01344,420,83.81266666666676,20.771502754938382,0.7738095238095238,0.6761904761904762
Q7Z5L0,202,82.15316831683165,18.097813605198315,0.7178217821782178,0.5346534653465347
Q92599,483,76.22385093167705,22.66999399692088,0.7494824016563147,0.36645962732919257
Q9NYJ8,693,52.417186147186115,22.52974979871651,0.23232323232323232,0.1370851370851371
P10586,1907,81.99017829050864,15.235408488412771,0.8578919769271106,0.32406921866806504
Q01196,453,61.003752759381925,24.456519773400515,0.33774834437086093,0.2582781456953642
P13693,172,90.59546511627906,15.478761830551012,0.8604651162790697,0.8255813953488372
O95684,399,62.98065162907264,19.11457970948135,0.3233082706766917,0.18045112781954886
Q96EB6,747,65.02440428380189,28.017117363162825,0.499330655957162,0.36947791164658633
P53990,364,72.24791208791208,24.294444318845873,0.5467032967032966,0.4725274725274725
Q8WYN0,398,84.85894472361815,22.8967486970627,0.7964824120603015,0.7437185929648241
O00300,401,86.4838154613467,14.450523505461852,0.8927680798004988,0.5561097256857855
Q03721,635,67.58995275590543,25.73881437041378,0.5984251968503937,0.2755905511811024
O15357,1258,69.24364069952307,29.172363071757808,0.6255961844197139,0.3744038155802862
Q86SJ2,522,75.08942528735628,23.925953782883212,0.6877394636015326,0.4272030651340996
Q9UIM3,349,77.10312320916906,24.711070120912126,0.7220630372492837,0.5358166189111748
Q96L15,291,88.5366666666666,18.92814194836385,0.8591065292096219,0.8144329896907216
P03973,132,85.0203787878788,15.226047578295548,0.7878787878787878,0.6363636363636364
P18827,310,55.20848387096775,15.758793672865108,0.17096774193548386,0.054838709677419356
Q9UJ68,235,88.60353191489367,18.502973604435265,0.8468085106382979,0.7914893617021277
Q7Z7M9,940,67.78856382978728,29.801832550414503,0.5723404255319149,0.451063829787234
Q96IU4,210,96.90923809523811,5.522557757181533,0.9809523809523809,0.9476190476190476
P10523,405,85.04037037037047,17.02351659166744,0.8320987654320988,0.6123456790123457
Q8N0Z9,540,77.08570370370366,23.352168748224265,0.7148148148148148,0.5333333333333333
Q7Z3S7,1137,81.37436235708006,18.3853964495119,0.8337730870712401,0.42656112576956906
Q9H4X1,137,70.03700729927004,16.478870273665517,0.43795620437956206,0.19708029197080293
Q96D42,364,65.78582417582422,20.881161698554372,0.38186813186813184,0.23076923076923078
Q9H2M3,363,95.61884297520663,9.614058277732134,0.9752066115702479,0.9173553719008265
Q16718,116,88.54637931034479,8.809212399386391,0.9568965517241379,0.5344827586206896
P41218,407,77.84739557739556,24.806070967675357,0.6904176904176904,0.6044226044226044
Q6P589,184,90.36369565217392,13.658624542230937,0.9021739130434783,0.7608695652173914
P35625,211,87.00222748815166,18.037995897165626,0.8056872037914692,0.7488151658767772
Q969D9,159,79.07616352201256,17.912093830907175,0.6666666666666666,0.4716981132075472
P61328,243,77.34032921810694,21.4854523635436,0.6296296296296297,0.5390946502057613
Q92876,244,91.73692622950819,16.6704796260267,0.9057377049180327,0.8729508196721312
P00742,488,80.22534836065574,21.556636484340242,0.7581967213114754,0.5450819672131147
Q9Y6X8,837,59.00563918757476,23.88021393668677,0.3870967741935484,0.1959378733572282
Q6UXV0,394,76.82555837563459,22.85295031032507,0.7309644670050761,0.41116751269035534
O95180,2353,58.186855078623026,25.812676657261207,0.43348916277093075,0.11772205694857629
O14960,151,92.44562913907279,13.636685648100533,0.8807947019867549,0.8410596026490066
O75023,590,75.58372881355935,24.735266074794193,0.6813559322033899,0.535593220338983
P54284,484,73.91619834710744,26.048709086086532,0.5971074380165289,0.5144628099173554
Q9H2K0,278,78.67305755395682,20.13450914815097,0.6762589928057554,0.5431654676258992
P02654,83,70.66096385542168,12.42219715684439,0.5783132530120482,0.0
Q8NI22,146,76.17876712328766,19.41753158170704,0.6438356164383562,0.3698630136986301
Q53H47,684,82.81029239766083,19.800038644504223,0.8304093567251462,0.5804093567251462
Q9Y3C0,194,70.02726804123714,21.69695477849629,0.4896907216494845,0.25257731958762886
Q8IU57,520,64.23161538461542,25.388974047010315,0.4269230769230769,0.3269230769230769
Q3SXY8,428,72.95100467289723,25.576976772344732,0.5817757009345794,0.4672897196261682
O76074,875,82.00591999999997,19.050585056914734,0.8171428571428572,0.464
O15018,1400,48.93407857142854,24.03439184364411,0.28285714285714286,0.06285714285714286
Q9Y2Z0,365,76.62112328767122,17.692651414660574,0.7315068493150685,0.23013698630136986
Q9HCY8,104,76.59201923076921,16.718593770215136,0.7019230769230769,0.2692307692307692
Q16181,437,80.19324942791756,17.288731464901478,0.8032036613272311,0.34096109839816935
Q96MW1,224,76.03866071428574,20.514067037537913,0.7142857142857143,0.35714285714285715
Q9UHN6,1383,89.56032537960952,16.03238883171119,0.9204627621113521,0.7642805495300072
Q16643,649,61.82471494607092,23.912106402885208,0.3929121725731895,0.24345146379044685
Q99731,98,83.19642857142858,15.743152204261078,0.7244897959183674,0.6428571428571429
Q6UY09,596,73.98124161073824,26.622597357679815,0.6644295302013423,0.5218120805369127
Q9BV79,373,90.51557640750677,18.73215344419936,0.8900804289544236,0.8632707774798928
Q16620,822,76.96901459854014,22.923359103353402,0.7384428223844283,0.44282238442822386
Q9BY49,303,94.29171617161722,8.97763133468332,0.9735973597359736,0.858085808580858
P21860,1342,72.45775707898655,27.39979406882491,0.6587183308494784,0.470193740685544
Q15025,636,70.9385534591195,24.275784854407004,0.5660377358490566,0.39308176100628933
P62166,190,87.80215789473684,11.627281036031542,0.9157894736842105,0.6368421052631579
O94760,285,95.62263157894733,10.610175540706999,0.9614035087719298,0.9298245614035088
Q8NDI1,1231,57.48053614947193,25.55060379366943,0.3818034118602762,0.19740048740861088
O95777,96,95.46520833333335,7.172499125590554,0.9791666666666666,0.9375
P59665,94,73.36085106382976,15.53780493681182,0.5,0.22340425531914893
P50135,292,95.82486301369858,5.987974734381479,0.9897260273972602,0.9383561643835616
P24821,2201,74.89321217628344,14.501673271200753,0.7210358927760109,0.08632439800090867
Q8NDC4,146,97.25136986301374,4.172468575542095,0.9931506849315068,0.9657534246575342
P12829,197,90.28137055837566,12.678546556747767,0.8629441624365483,0.766497461928934
P78556,96,88.70093750000005,12.258142538577927,0.875,0.6145833333333334
Q6ZMC9,328,78.41530487804883,23.716007006274967,0.6920731707317073,0.5701219512195121
Q8TDY8,1250,70.28942399999993,24.441768924286638,0.6488,0.232
P29017,333,88.54615615615613,16.47174666141138,0.8858858858858859,0.7507507507507507
O43927,109,83.86256880733946,13.83880048652397,0.7889908256880734,0.4954128440366973
P04180,440,86.78061363636367,18.114748582698,0.8136363636363636,0.7136363636363636
O14836,293,62.4562457337884,20.928382044104207,0.35494880546075086,0.1296928327645051
Q9H2W6,279,79.68437275985666,19.47205974282318,0.7598566308243727,0.46953405017921146
Q13478,541,79.27678373382632,16.89128033064138,0.7338262476894639,0.3900184842883549
Q6P995,826,56.87503631961256,23.735621727693047,0.34019370460048426,0.17312348668280872
P30530,894,75.05656599552583,22.791417743777412,0.7024608501118568,0.378076062639821
P29218,277,96.21274368231047,5.092250399661938,0.9963898916967509,0.9205776173285198
O60447,810,74.13824691358025,25.894083549193503,0.6938271604938272,0.41358024691358025
Q9Y4D1,1078,80.03212430426716,19.780813956329045,0.7764378478664193,0.45640074211502785
Q9BRK3,442,75.80020361990955,23.358288920012015,0.6470588235294118,0.4660633484162896
Q5TBC7,163,85.57730061349692,19.675674154892604,0.8404907975460123,0.7730061349693251
Q6QNK2,874,71.90835240274596,20.742849558624744,0.6567505720823799,0.18649885583524028
Q86VZ4,500,67.71814,23.740020815921774,0.514,0.284
P04637,393,75.0501272264631,24.512119259032968,0.5979643765903307,0.5267175572519084
Q9Y6I3,576,63.8426215277777,21.955432680864675,0.3767361111111111,0.2569444444444444
P36959,345,97.00657971014485,3.8540728556917063,0.9971014492753624,0.9478260869565217
Q9NPG4,1184,65.88104729729727,27.5392592171157,0.5456081081081081,0.3547297297297297
Q96PD5,576,78.64982638888881,25.226782731528562,0.7118055555555556,0.5763888888888888
P30043,206,97.72165048543685,3.4720888755031845,0.9951456310679612,0.9805825242718447
Q9UHC6,1331,83.35392186326065,18.93724543218689,0.8392186326070623,0.5649887302779865
P04196,525,64.81622857142861,25.335130314684402,0.4895238095238095,0.2857142857142857
Q9BXI3,368,86.6955163043478,16.666098750442973,0.8559782608695652,0.6820652173913043
Q06643,244,77.20254098360655,22.30084842028916,0.6639344262295082,0.46311475409836067
Q8N5J2,469,72.69891257995735,25.389676189870432,0.6140724946695096,0.4626865671641791
Q99259,594,88.69479797979787,21.754098805930376,0.8468013468013468,0.8316498316498316
P78540,354,92.76550847457635,15.302476846014489,0.9011299435028248,0.8615819209039548
Q8NDB2,785,60.82453503184706,24.004390741018593,0.44203821656050957,0.1337579617834395
Q9UKW4,847,84.87428571428578,16.70116296323424,0.8689492325855962,0.5785123966942148
Q9HC77,1338,55.8919357249627,26.44108264867637,0.3452914798206278,0.22869955156950672
Q07654,80,81.43337500000001,15.363823982309059,0.75,0.5
P15151,417,84.8703836930456,18.812617222472124,0.8009592326139089,0.6642685851318945
Q9UNZ2,370,74.07910810810812,17.45287263629065,0.6837837837837838,0.12162162162162163
Q99727,224,88.17441964285713,16.48881787278145,0.8660714285714286,0.7723214285714286
Q86VP1,789,75.95296577946765,24.60833732665318,0.697084917617237,0.47275031685678076
P13501,91,88.46065934065935,13.95074780792896,0.8351648351648352,0.6483516483516484
P08397,361,90.06955678670359,14.608100277222198,0.8753462603878116,0.7867036011080333
P52799,333,70.8205705705706,23.263354367571456,0.5255255255255256,0.36036036036036034
Q9UL42,364,80.95725274725275,16.01170303905378,0.782967032967033,0.38461538461538464
Q8TCT1,267,91.09022471910113,16.1759796473814,0.9138576779026217,0.850187265917603
P33121,698,90.29932664756448,11.054010356520804,0.9312320916905444,0.7091690544412608
Q8IWP9,274,61.528467153284645,16.72248010063323,0.3284671532846715,0.04744525547445255
Q12933,501,90.21095808383228,12.597052417966573,0.9401197604790419,0.7425149700598802
P43220,463,81.50572354211663,18.091161698573064,0.8272138228941684,0.4708423326133909
Q49A26,553,77.88365280289321,26.79040700423735,0.6889692585895117,0.596745027124774
Q96Q89,1820,62.81407692307688,22.70553127107524,0.5412087912087912,0.0945054945054945
Q9BQS7,1158,89.06513816925745,14.764493097103452,0.8972366148531952,0.7521588946459413
Q9NWM8,211,88.40203791469195,13.830263920558652,0.8672985781990521,0.6777251184834123
P01024,1663,79.75103427540593,13.572357067977002,0.8069753457606735,0.23090799759470837
P11226,248,81.55294354838708,20.08648652533084,0.7137096774193549,0.5483870967741935
P24158,256,89.53589843750001,16.42133037790513,0.86328125,0.76953125
Q8N556,730,65.82194520547954,24.16231673885553,0.4958904109589041,0.2876712328767123
Q9Y5A7,615,83.35095934959342,15.475028798532836,0.8455284552845529,0.47479674796747967
O43247,280,59.796285714285695,20.298364355036,0.325,0.11071428571428571
Q15661,275,91.31000000000004,16.30452820537903,0.8836363636363637,0.850909090909091
Q07065,602,75.4776744186046,20.31908489255215,0.6960132890365448,0.34551495016611294
Q9BX67,310,85.04458064516133,20.02742781347973,0.7741935483870968,0.7161290322580646
Q8IY33,904,55.30305309734508,24.429751713350296,0.33517699115044247,0.16592920353982302
P14209,185,60.855621621621616,12.353486465643199,0.21621621621621623,0.03783783783783784
O60890,802,73.81127182044884,26.92996507759948,0.669576059850374,0.48877805486284287
Q13231,466,91.4246137339056,16.990384896406894,0.8969957081545065,0.8562231759656652
O75794,336,84.23907738095242,18.113331614710976,0.8125,0.6309523809523809
P13688,526,81.53758555133082,23.262372186855558,0.779467680608365,0.6444866920152091
P37235,193,86.73424870466323,14.932991280404375,0.9067357512953368,0.6476683937823834
P17676,345,59.68750724637682,20.802808370626792,0.26666666666666666,0.19130434782608696
Q8TAE8,222,86.58306306306308,15.457752088407089,0.8378378378378378,0.6036036036036037
A1E959,279,42.81293906810036,8.04788999038646,0.0,0.0
P55039,364,84.71030219780218,14.894585828299771,0.8626373626373627,0.5137362637362637
O14625,94,79.95659574468087,9.444894101114025,0.851063829787234,0.010638297872340425
Q8IWL2,248,81.63701612903225,19.82813065546176,0.6774193548387096,0.5725806451612904
Q4VC05,210,62.41590476190479,17.49156984406995,0.24285714285714285,0.17142857142857143
Q9GZZ8,138,56.55869565217393,12.252030640690382,0.18840579710144928,0.0
O43734,574,53.212160278745614,22.867533484564767,0.2665505226480836,0.15331010452961671
Q6UX27,236,76.24470338983049,23.11315637885441,0.6059322033898306,0.4745762711864407
O95196,566,51.85685512367491,19.22935038575571,0.17667844522968199,0.10070671378091872
Q86TM3,631,79.33765451664023,22.625829248313217,0.7955625990491284,0.4706814580031696
Q9HCB6,807,77.23004956629481,18.944408119712204,0.7224287484510533,0.3023543990086741
Q6GTX8,287,71.3648780487805,24.068114981922392,0.5156794425087108,0.3832752613240418
Q8TEW0,1356,54.03121681415928,23.77763899122955,0.3112094395280236,0.14749262536873156
O00161,211,82.11037914691939,18.117414780803035,0.7582938388625592,0.4928909952606635
O60218,316,97.7367405063292,2.527000487595637,0.9968354430379747,0.990506329113924
Q9BRQ6,235,78.77778723404255,21.227329518993237,0.6851063829787234,0.4808510638297872
P30405,207,88.28995169082123,19.668077731191204,0.7922705314009661,0.782608695652174
P19883,344,88.38398255813952,17.432378025271678,0.8372093023255814,0.7848837209302325
P59780,193,81.80865284974094,18.905265221822887,0.7409326424870466,0.5647668393782384
P24387,322,83.53105590062106,20.10058775453148,0.7795031055900621,0.6645962732919255
P17980,439,80.62013667425963,13.950463581898815,0.8154897494305239,0.24145785876993167
P01591,159,87.04849056603776,10.919519259851286,0.9056603773584906,0.5974842767295597
P68400,391,88.9402557544757,19.801536506454017,0.8542199488491049,0.8337595907928389
P51511,669,73.73370702541106,24.459624618586812,0.6606875934230194,0.42451420029895365
Q9H173,461,81.63809110629076,21.273457443111827,0.7678958785249458,0.5639913232104121
Q96A49,352,65.1851420454546,21.925222036354832,0.42045454545454547,0.22727272727272727
Q9Y5K2,254,90.09783464566925,18.51146049669473,0.8779527559055118,0.8307086614173228
P55285,790,78.7183797468354,20.921666176541184,0.7531645569620253,0.46962025316455697
Q9UBW5,565,64.55500884955745,26.650504437436698,0.41415929203539825,0.35575221238938054
P10721,976,78.1865266393443,22.643966416849434,0.735655737704918,0.5
O75528,432,75.4455324074074,20.584337271825063,0.6435185185185185,0.36574074074074076
P20160,251,89.68223107569733,17.706507137837807,0.8884462151394422,0.7808764940239044
Q16270,282,84.44411347517739,19.12337999705979,0.7943262411347518,0.6595744680851063
Q3KPI0,293,85.18163822525591,18.367508745635487,0.7781569965870307,0.7064846416382252
Q15165,354,96.91228813559327,3.0546852254499814,0.9971751412429378,0.9745762711864406
P54727,409,67.35281173594132,21.074583022004365,0.5256723716381418,0.11735941320293398
P36222,383,94.70362924281984,13.209775027618509,0.9477806788511749,0.9112271540469974
Q8IUK5,500,72.20251999999998,24.753687976735907,0.612,0.424
Q9BQE9,202,62.95470297029699,17.972037911543353,0.2524752475247525,0.1782178217821782
P49223,89,93.17999999999998,6.522117082355625,0.9887640449438202,0.7752808988764045
Q6UX82,237,79.25046413502105,18.570379396334886,0.7215189873417721,0.4936708860759494
P01298,95,76.62947368421054,17.751000942477408,0.5684210526315789,0.3684210526315789
O43739,400,84.20262500000003,14.890292084421146,0.84,0.47
Q6NT46,116,65.6844827586207,6.3740874052449845,0.3103448275862069,0.0
O43405,550,85.43285454545462,18.89599827853717,0.8872727272727273,0.6036363636363636
O94766,335,92.55976119402983,9.282846125072723,0.9552238805970149,0.8029850746268656
P11464,419,86.33434367541764,15.885265601579421,0.8735083532219571,0.6467780429594272
P32971,234,78.88119658119659,19.06265468649104,0.7136752136752137,0.452991452991453
O00592,558,52.91055555555557,19.623429596221996,0.23118279569892472,0.05017921146953405
Q9HCU5,417,88.09474820143888,18.03685643133544,0.8752997601918465,0.7482014388489209
Q9UI42,421,93.7086460807601,11.779973074049668,0.9619952494061758,0.8741092636579573
A6NC86,204,90.59867647058822,11.607714250058669,0.8921568627450981,0.7941176470588235
Q99807,217,86.9088479262673,20.655121703581795,0.8018433179723502,0.7695852534562212
O15264,365,89.05441095890411,12.781863049227018,0.8986301369863013,0.6958904109589041
Q9BXD5,320,93.53987500000008,13.840878358484874,0.934375,0.903125
O00559,213,65.91070422535215,16.338657376179338,0.40375586854460094,0.06103286384976526
P08697,491,78.09008146639512,26.92804828640109,0.7291242362525459,0.6211812627291242
O00233,223,83.01825112107626,15.126063364456336,0.852017937219731,0.4080717488789238
Q13410,526,84.2381178707224,19.66878236418128,0.8193916349809885,0.6387832699619772
Q96KB5,322,84.3971428571429,18.4861630452312,0.8105590062111802,0.5838509316770186
Q9UHD8,586,66.34670648464166,26.315885998314908,0.4761092150170648,0.3771331058020478
O94856,1347,76.30201187824792,22.46770423004601,0.7475872308834447,0.3994060876020787
P21246,168,75.05726190476192,17.679714825538287,0.6904761904761905,0.17857142857142858
O95841,491,77.65089613034623,23.52948203117099,0.6985743380855397,0.5030549898167006
Q12986,1120,65.27542857142855,22.200501116333538,0.5758928571428571,0.08392857142857142
O14763,440,71.16554545454544,23.835590790640016,0.5795454545454546,0.3931818181818182
Q8N163,923,68.79884073672805,25.104048161283878,0.5492957746478874,0.35861321776814736
O75173,837,80.3231780167264,19.479753970491167,0.7956989247311828,0.44922341696535245
P08651,508,60.88232283464567,26.087729869088825,0.37401574803149606,0.3051181102362205
P14384,443,90.30130925507903,16.99347584547321,0.8803611738148984,0.8103837471783296
P61278,116,65.7884482758621,11.670192254085816,0.3103448275862069,0.0603448275862069
P32455,592,91.27027027027025,10.244167354735026,0.9442567567567568,0.7719594594594594
Q9BRF8,314,95.16974522292988,10.110861596722721,0.9681528662420382,0.9235668789808917
Q99523,831,82.8946450060169,23.70013971916441,0.8074608904933814,0.6558363417569194
Q8NEZ2,397,76.12740554156166,26.22557517997794,0.7027707808564232,0.5491183879093199
O95202,739,66.59336941813258,21.593658302939918,0.577807848443843,0.05277401894451962
Q86WD7,417,86.11731414868109,19.391732681308408,0.8633093525179856,0.7002398081534772
Q9NZD4,102,90.88960784313721,11.723219035405563,0.9019607843137255,0.7941176470588235
P15336,505,57.77619801980198,19.820710166024348,0.2514851485148515,0.1306930693069307
O15013,1369,64.96101533966403,29.861789489308627,0.547845142439737,0.3491599707815924
Q8IUZ5,450,96.21062222222227,6.547610900300088,0.98,0.9511111111111111
P21589,574,91.87846689895466,14.990922750017361,0.9094076655052264,0.8571428571428571
O15269,473,94.13617336152225,8.807196002388695,0.9640591966173362,0.8625792811839323
P51688,502,96.36103585657371,9.706072180548276,0.9601593625498008,0.954183266932271
Q9BQT9,956,77.25010460251042,22.844324665989255,0.7311715481171548,0.45188284518828453
P06731,702,87.13424501424504,15.978106778491261,0.9131054131054132,0.7165242165242165
P11532,1400,79.6274928571429,18.12747570678138,0.8457142857142858,0.2642857142857143
P16671,472,93.96595338983053,6.457316302986136,0.9872881355932204,0.8389830508474576
Q9HAN9,279,89.32014336917567,18.252176243227943,0.8673835125448028,0.8028673835125448
Q6YHK3,1445,81.25654671280276,16.03748693452791,0.845674740484429,0.3058823529411765
P31948,543,89.7609576427256,14.300794212386238,0.9244935543278084,0.7255985267034991
P01730,458,85.2384497816594,16.14648587501649,0.834061135371179,0.6462882096069869
Q9H939,334,89.32401197604788,18.073022226706914,0.8562874251497006,0.7934131736526946
O43291,252,81.12785714285718,18.04680403518455,0.7023809523809523,0.5436507936507936
O95433,338,80.74991124260364,20.577754641524827,0.7751479289940828,0.5059171597633136
P00533,1210,75.94988429752068,25.01212353946692,0.7066115702479339,0.4735537190082645
Q6ZUJ8,805,64.91935403726714,23.918259670588252,0.49440993788819876,0.22236024844720498
P00749,431,82.12399071925755,18.774288913654523,0.8004640371229699,0.54292343387471
Q15465,462,78.37738095238097,23.19785746987289,0.7402597402597403,0.47186147186147187
Q8NFT8,737,70.53282225237447,19.236524350934378,0.6105834464043419,0.12211668928086838
Q96PU5,975,68.38355897435895,25.369205110706307,0.5846153846153846,0.29025641025641025
O60825,505,84.92081188118809,22.669402170908555,0.8316831683168316,0.7108910891089109
Q14956,572,76.72248251748258,22.50621700723974,0.6853146853146853,0.46678321678321677
Q08378,1498,67.74722963951936,23.40769766869157,0.6421895861148198,0.06809078771695594
P98073,1019,81.5148773307164,14.001313728480033,0.8596663395485771,0.2904808635917566
O43598,174,85.37534482758615,19.907757791458916,0.7873563218390804,0.7126436781609196
P29353,583,62.417049742710105,23.446077931495058,0.4391080617495712,0.1646655231560892
P12644,408,78.51105392156857,20.580683491028108,0.7205882352941176,0.47058823529411764
P13385,188,68.0273404255319,22.279191927147252,0.48404255319148937,0.30851063829787234
P22894,467,90.37226980728052,14.15151675756432,0.9057815845824411,0.7987152034261242
Q15116,288,74.15416666666667,19.845969119137965,0.5694444444444444,0.3576388888888889
O95644,943,56.78980911983041,24.57996634368469,0.3117709437963945,0.2301166489925769
P02652,100,75.67069999999998,13.05832977489847,0.71,0.03
A8MVZ5,291,87.86292096219928,13.31267517570978,0.8694158075601375,0.6941580756013745
P50897,306,91.67555555555559,14.307973159507538,0.8823529411764706,0.8202614379084967
P08217,269,93.43100371747214,12.861062850879048,0.9256505576208178,0.9033457249070632
Q19T08,205,56.48375609756103,16.447586138828097,0.2146341463414634,0.03902439024390244
Q53GD3,710,83.45283098591543,14.49831786307496,0.8366197183098592,0.46338028169014084
Q96RT1,1412,55.6585127478754,29.30925885910855,0.3604815864022663,0.3059490084985836
P28907,300,90.88869999999996,13.21785385920624,0.8966666666666666,0.76
Q96IY4,423,94.13692671394801,13.246267113650052,0.9408983451536643,0.91725768321513
P15260,489,66.0078936605317,25.97755489148317,0.4560327198364008,0.35991820040899797
P01034,146,88.6596575342466,13.245927232129937,0.8561643835616438,0.6643835616438356
Q86SF2,657,87.66951293759509,20.576677553081787,0.8569254185692542,0.776255707762557
O15455,904,90.618628318584,14.337504592553755,0.9214601769911505,0.7488938053097345
O14905,357,83.61274509803928,17.793841529754204,0.7899159663865546,0.5910364145658263
P34130,210,78.30766666666665,18.85643373299904,0.6095238095238096,0.4523809523809524
O60828,265,70.541320754717,14.391039958453165,0.5169811320754717,0.07547169811320754
Q9UHX3,823,79.30599027946543,13.85641243082513,0.81044957472661,0.16889428918590524
Q9BXR6,569,83.72536028119507,12.695687666571658,0.875219683655536,0.4007029876977153
Q14162,830,65.16427710843385,25.66688864882461,0.4927710843373494,0.35180722891566263
Q07075,957,93.5141274817135,15.113642898658735,0.928944618599791,0.8996865203761756
O60880,128,83.70687500000001,17.21145098246731,0.8046875,0.640625
Q4ZHG4,1894,53.19638859556489,26.311704355913268,0.34635691657866946,0.14519535374868003
P54764,986,83.52151115618658,18.379595056765723,0.847870182555781,0.5405679513184585
Q15126,192,92.35630208333335,8.774747763017405,0.953125,0.8125
P01009,418,88.60050239234444,17.81002456782285,0.8732057416267942,0.777511961722488
P51531,1590,65.08560377358484,23.856433703258613,0.5220125786163522,0.1792452830188679
Q13576,1575,77.87591746031752,15.029249599475886,0.7752380952380953,0.18285714285714286
P54274,439,71.0879726651481,26.281135048613184,0.5808656036446469,0.4783599088838269
O75711,98,79.50367346938775,10.542119252899646,0.8061224489795918,0.12244897959183673
P07333,972,77.80577160493822,22.995377271202923,0.75,0.4732510288065844
P50583,147,94.95544217687076,7.232111332680738,0.9659863945578231,0.8843537414965986
P01210,267,60.48310861423219,15.825317283250397,0.27340823970037453,0.011235955056179775
P13995,350,89.62142857142861,19.01807727142892,0.8542857142857143,0.82
Q16740,277,82.28342960288812,22.26038452688443,0.7148014440433214,0.6173285198555957
Q6UWP8,590,51.1893559322034,12.056437731420395,0.015254237288135594,0.0
Q07812,192,85.95302083333335,14.040912661738409,0.875,0.59375
Q9P0G3,267,87.3408239700374,18.89470393454887,0.8352059925093633,0.7265917602996255
O00626,93,87.40569892473115,14.398034991215933,0.8387096774193549,0.6236559139784946
Q9NZQ7,290,88.25096551724135,14.689930650484788,0.8448275862068966,0.7103448275862069
P46379,1132,56.590547703180256,26.83917008658744,0.411660777385159,0.17579505300353357
O60235,418,90.42279904306221,11.218039644127833,0.916267942583732,0.7320574162679426
